Number,references,location,Region,MAP,MAT,Texture,PPH,SOC,Water,OP,CW,WSP,WSP%,Nitrogen,ON,CN,NSP,NSP%,Yield,WP,NUE
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,193,912.8,W-,-719.8,,280,240,N+,40,,6.87,3.56,24.54
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,193,912.8,W-,-719.8,,420,240,N+,180,,6.74,3.49,16.04
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,193,912.8,W-,-719.8,,560,240,N+,320,,6.35,3.29,11.34
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,234.1,912.8,W-,-678.7,,0,240,N-,-240,,4.27,1.82,
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,234.1,912.8,W-,-678.7,,69.96666667,240,N-,-170.0333333,,5.74,2.45,82.08
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,234.1,912.8,W-,-678.7,,140,240,N-,-100,,5.58,2.38,39.85
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,234.1,912.8,W-,-678.7,,280,240,N+,40,,6.37,2.72,22.75
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,234.1,912.8,W-,-678.7,,420,240,N+,180,,6.23,2.66,14.83
65,Liu et al. 2014,Gansu Yuzhong,China,320,6.5,sandy loam,43050,,234.1,912.8,W-,-678.7,,560,240,N+,320,,4.86,2.07,8.67
66,Bu et al. 2014,Changwu,China,578,9.7,slity clay,85000,6.84,496,912.8,W-,-416.8,,0,240,N-,-240,,5.3,1.07,
66,Bu et al. 2014,Changwu,China,578,9.7,slity clay,85000,6.84,496,912.8,W-,-416.8,,100,240,N-,-140,,10,2.02,100
66,Bu et al. 2014,Changwu,China,578,9.7,slity clay,85000,6.84,496,912.8,W-,-416.8,,250,240,N+,10,,15.1,3.04,60.4
66,Bu et al. 2014,Changwu,China,578,9.7,slity clay,85000,6.84,496,912.8,W-,-416.8,,400,240,N+,160,,14,2.82,35
66,Bu et al. 2014,Changwu,China,578,9.7,slity clay,85000,6.84,487,912.8,W-,-425.8,,0,240,N-,-240,,6.6,1.36,
66,Bu et al. 2014,Changwu,China,578,9.7,slity clay,85000,6.84,487,912.8,W-,-425.8,,100,240,N-,-140,,9.9,2.03,99
66,Bu et al. 2014,Changwu,China,578,9.7,slity clay,85000,6.84,487,912.8,W-,-425.8,,250,240,N+,10,,14.2,2.92,56.8
66,Bu et al. 2014,Changwu,China,578,9.7,slity clay,85000,6.84,487,912.8,W-,-425.8,,400,240,N+,160,,13.9,2.85,34.75
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,511,912.8,W-,-401.8,,341,240,N+,101,,6.71,1.31,19.66
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,397,912.8,W-,-515.8,,341,240,N+,101,,5.26,1.32,15.43
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,511,912.8,W-,-401.8,,59,240,N-,-181,,6.32,1.24,107.08
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,397,912.8,W-,-515.8,,59,240,N-,-181,,4.31,1.09,73.12
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,454,912.8,W-,-458.8,,400,240,N+,160,,5.83,1.28,14.57
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,454,912.8,W-,-458.8,,0,240,N-,-240,,4.16,0.92,
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,534,912.8,W-,-378.8,,200,240,N-,-40,,5.89,1.1,29.44
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,374,912.8,W-,-538.8,,200,240,N-,-40,,5.02,1.34,25.08
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,397,912.8,W-,-515.8,,200,240,N-,-40,,6.94,1.75,34.71
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,374,912.8,W-,-538.8,,0,240,N-,-240,,4,1.07,
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,499,912.8,W-,-413.8,,341,240,N+,101,,6.81,1.36,19.97
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,385,912.8,W-,-527.8,,341,240,N+,101,,6.23,1.62,18.27
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,499,912.8,W-,-413.8,,59,240,N-,-181,,5.91,1.18,100.17
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,385,912.8,W-,-527.8,,59,240,N-,-181,,6.01,1.56,101.85
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,442,912.8,W-,-470.8,,400,240,N+,160,,6.02,1.36,15.04
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,442,912.8,W-,-470.8,,0,240,N-,-240,,4.89,1.11,
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,522,912.8,W-,-390.8,,200,240,N-,-40,,6.39,1.22,31.93
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,362,912.8,W-,-550.8,,200,240,N-,-40,,6.23,1.72,31.15
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,385,912.8,W-,-527.8,,200,240,N-,-40,,6.91,1.8,34.56
67,Han et al. 2014,Shaanxi Yangling,China,600,12.9,heavy loam,55555.55556,7.08,362,912.8,W-,-550.8,,0,240,N-,-240,,3.6,1,
70,Fang et al. 2010,Shandong Yucheng,China,515,13.3,silt loam,66000,6.26,260.4,912.8,W-,-652.4,,252,240,N+,12,,4.43,1.7,17.58
70,Fang et al. 2010,Shandong Yucheng,China,515,13.3,silt loam,66000,6.26,410.4,912.8,W-,-502.4,,252,240,N+,12,,6.45,1.57,25.6
70,Fang et al. 2010,Shandong Yucheng,China,515,13.3,silt loam,66000,6.26,410.4,912.8,W-,-502.4,,252,240,N+,12,,4.99,1.22,19.8
70,Fang et al. 2010,Shandong Yucheng,China,515,13.3,silt loam,66000,6.26,260.4,912.8,W-,-652.4,,252,240,N+,12,,3.34,1.28,13.25
70,Fang et al. 2010,Shandong Yucheng,China,515,13.3,silt loam,66000,6.26,429.3,912.8,W-,-483.5,,252,240,N+,12,,6.03,1.4,23.93
70,Fang et al. 2010,Shandong Yucheng,China,515,13.3,silt loam,66000,6.26,579.3,912.8,W-,-333.5,,252,240,N+,12,,6,1.04,23.81
70,Fang et al. 2010,Shandong Yucheng,China,515,13.3,silt loam,66000,6.26,579.3,912.8,W-,-333.5,,252,240,N+,12,,6.37,1.1,25.28
70,Fang et al. 2010,Shandong Yucheng,China,515,13.3,silt loam,66000,6.26,429.3,912.8,W-,-483.5,,252,240,N+,12,,6.56,1.53,26.03
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,0,240,N-,-240,,2.57,0.84,
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,30,240,N-,-210,,4.19,1.37,139.77
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,60,240,N-,-180,,5.89,1.93,98.13
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,90,240,N-,-150,,7.33,2.4,81.42
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,120,240,N-,-120,,7.54,2.47,62.83
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,0,240,N-,-240,,1.83,0.6,
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,30,240,N-,-210,,2.81,0.92,93.8
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,60,240,N-,-180,,3.83,1.25,63.75
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,90,240,N-,-150,,4.65,1.52,51.62
74,Li et al. 2015,Shaanxi Chengcheng ,China,539,11.9,silty loam,60000,,305.1,912.8,W-,-607.7,,120,240,N-,-120,,4.99,1.63,41.57
75,"Greave & Wang, 2017",Taiwan ,China,2500,21.7,loam,83000,,595,912.8,W-,-317.8,,275,240,N+,35,,9.11,1.53,33.13
75,"Greave & Wang, 2017",Taiwan ,China,2500,21.7,loam,83000,,515,912.8,W-,-397.8,,275,240,N+,35,,8.33,1.62,30.27
75,"Greave & Wang, 2017",Taiwan ,China,2500,21.7,loam,83000,,435,912.8,W-,-477.8,,275,240,N+,35,,8.15,1.87,29.64
75,"Greave & Wang, 2017",Taiwan ,China,2500,21.7,loam,83000,,355,912.8,W-,-557.8,,275,240,N+,35,,6.83,1.92,24.83
75,"Greave & Wang, 2017",Taiwan ,China,2500,21.7,loam,83000,,275,912.8,W-,-637.8,,275,240,N+,35,,5.67,2.06,20.62
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,144.8,912.8,W-,-768,,0,240,N-,-240,,4.94,3.41,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,144.8,912.8,W-,-768,,180,240,N-,-60,,8.73,6.03,48.51
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,144.8,912.8,W-,-768,,0,240,N-,-240,,5.22,3.61,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,144.8,912.8,W-,-768,,251,240,N+,11,,7.64,5.28,30.43
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,430.4,912.8,W-,-482.4,,0,240,N-,-240,,5.51,1.28,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,430.4,912.8,W-,-482.4,,180,240,N-,-60,,11.36,2.64,63.09
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,430.4,912.8,W-,-482.4,,0,240,N-,-240,,5.79,1.35,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,430.4,912.8,W-,-482.4,,251,240,N+,11,,11.64,2.7,46.38
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,366.1,912.8,W-,-546.7,,0,240,N-,-240,,4.16,1.14,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,366.1,912.8,W-,-546.7,,180,240,N-,-60,,11.93,3.26,66.27
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,366.1,912.8,W-,-546.7,,0,240,N-,-240,,3.95,1.08,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,366.1,912.8,W-,-546.7,,251,240,N+,11,,10.45,2.85,41.62
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,495,912.8,W-,-417.8,,0,240,N-,-240,,3.33,0.67,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,495,912.8,W-,-417.8,,180,240,N-,-60,,12.55,2.54,69.73
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,495,912.8,W-,-417.8,,0,240,N-,-240,,2.83,0.57,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,495,912.8,W-,-417.8,,251,240,N+,11,,12.63,2.55,50.31
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,591.2,912.8,W-,-321.6,,0,240,N-,-240,,2.34,0.4,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,65000,11.83,591.2,912.8,W-,-321.6,,180,240,N-,-60,,11.64,1.97,64.68
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,591.2,912.8,W-,-321.6,,0,240,N-,-240,,2.11,0.36,
80,Zhao et al. 2016,Gongzhuling ,China,490,5.6,,50000,11.83,591.2,912.8,W-,-321.6,,251,240,N+,11,,11.28,1.91,44.93
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,467,912.8,W-,-445.8,,240,240,N,0,,8.38,1.79,34.93
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,350,912.8,W-,-562.8,,240,240,N,0,,7.18,2.05,29.91
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,253,912.8,W-,-659.8,,240,240,N,0,,4.71,1.86,19.61
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,350,912.8,W-,-562.8,,180,240,N-,-60,,7.3,2.09,40.54
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,791,912.8,W-,-121.8,,120,240,N-,-120,,8.21,1.04,68.43
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,423,912.8,W-,-489.8,,120,240,N-,-120,,8.46,2,70.53
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,350,912.8,W-,-562.8,,120,240,N-,-120,,6.89,1.97,57.44
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,287,912.8,W-,-625.8,,120,240,N-,-120,,5.62,1.96,46.83
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,253,912.8,W-,-659.8,,120,240,N-,-120,,4.01,1.59,33.43
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,350,912.8,W-,-562.8,,60,240,N-,-180,,5.81,1.66,96.78
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,423,912.8,W-,-489.8,,0,240,N-,-240,,5.52,1.3,
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,350,912.8,W-,-562.8,,0,240,N-,-240,,4.39,1.25,
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,253,912.8,W-,-659.8,,0,240,N-,-240,,2.97,1.17,
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,391,912.8,W-,-521.8,,240,240,N,0,,10.74,2.75,44.76
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,325,912.8,W-,-587.8,,240,240,N,0,,10.82,3.33,45.1
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,258,912.8,W-,-654.8,,240,240,N,0,,9.93,3.85,41.37
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,325,912.8,W-,-587.8,,180,240,N-,-60,,10.9,3.35,60.56
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,391,912.8,W-,-521.8,,120,240,N-,-120,,11.09,2.84,92.42
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,358,912.8,W-,-554.8,,120,240,N-,-120,,11.42,3.19,95.19
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,325,912.8,W-,-587.8,,120,240,N-,-120,,11.27,3.47,93.88
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,291,912.8,W-,-621.8,,120,240,N-,-120,,10.59,3.64,88.26
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,258,912.8,W-,-654.8,,120,240,N-,-120,,9.93,3.85,82.73
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,325,912.8,W-,-587.8,,60,240,N-,-180,,9.76,3,162.62
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,258,912.8,W-,-654.8,,0,240,N-,-240,,8.48,3.29,
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,258,912.8,W-,-654.8,,0,240,N-,-240,,9.18,3.56,
81,Liu et al. 2007,Ansai,China,497,8.8,,52500,4.52,258,912.8,W-,-654.8,,0,240,N-,-240,,9.29,3.6,
